transcript_id	gene_symbol	gene_family	n_conditions	n_MANE_higher	n_CDS_higher	n_equal	n_CDS_zero	frac_MANE_higher	frac_CDS_higher	frac_CDS_zero	median_ratio_mane_over_cds	median_tpm_mane	median_tpm_cds	classification
ENST00000371804.4	IFIT1		22	22	0	0	0	1.0	0.0	0.0	1.238	50.0059	40.9622	MANE_inflated
ENST00000529331.2	GVQW3		22	21	0	0	1	0.955	0.0	0.045	1.238	50.061	22.6786	MANE_inflated
ENST00000534741.3	TRIM51G		22	22	0	0	0	1.0	0.0	0.0	1.238	49.9464	39.8962	MANE_inflated
ENST00000381344.8	IDI1		22	22	0	0	0	1.0	0.0	0.0	1.2378	50.8381	41.7574	MANE_inflated
ENST00000525634.6	RPS13	ribosomal_protein_S	22	21	1	0	0	0.955	0.045	0.0	1.2378	51.3838	36.641	MANE_inflated
ENST00000359151.8	KLRC1		22	22	0	0	0	1.0	0.0	0.0	1.2377	51.4548	40.3901	MANE_inflated
ENST00000282276.8	MARS2		22	22	0	0	0	1.0	0.0	0.0	1.2376	50.6174	39.5253	MANE_inflated
ENST00000285039.12	MYO5B		22	22	0	0	0	1.0	0.0	0.0	1.2376	49.9584	31.551	MANE_inflated
ENST00000282611.8	CATSPER3		22	22	0	0	0	1.0	0.0	0.0	1.2375	51.4534	37.2706	MANE_inflated
ENST00000304987.4	SIK2		22	22	0	0	0	1.0	0.0	0.0	1.2375	49.9269	35.7446	MANE_inflated
ENST00000301464.4	IGFBP6		22	22	0	0	0	1.0	0.0	0.0	1.2374	51.4545	42.4856	MANE_inflated
ENST00000310442.5	ZDHHC24		22	22	0	0	0	1.0	0.0	0.0	1.2374	50.1715	42.4349	MANE_inflated
ENST00000215781.3	OSM		22	22	0	0	0	1.0	0.0	0.0	1.2372	51.4303	42.0982	MANE_inflated
ENST00000367128.8	FAM72A		22	18	4	0	0	0.818	0.182	0.0	1.2372	49.7017	13.5837	MANE_inflated
ENST00000290167.11	WNT4		22	22	0	0	0	1.0	0.0	0.0	1.2371	50.3706	34.1194	MANE_inflated
ENST00000303324.4	OR2B2	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2371	51.4508	41.4951	MANE_inflated
ENST00000392554.8	BTBD6		22	22	0	0	0	1.0	0.0	0.0	1.237	51.1657	41.7912	MANE_inflated
ENST00000270112.7	HUNK		22	20	0	0	2	0.909	0.0	0.091	1.2369	49.9148	33.8058	MANE_inflated
ENST00000636096.3	RP11-402P6.15		22	22	0	0	0	1.0	0.0	0.0	1.2369	51.414	41.9544	MANE_inflated
ENST00000303927.4	CAVIN3		22	22	0	0	0	1.0	0.0	0.0	1.2368	51.4571	41.7249	MANE_inflated
ENST00000370742.4	ADGRL4		22	22	0	0	0	1.0	0.0	0.0	1.2368	50.6394	33.7991	MANE_inflated
ENST00000473968.7	ARMCX5		22	22	0	0	0	1.0	0.0	0.0	1.2368	50.7922	40.768	MANE_inflated
ENST00000329734.4	IRX3		22	22	0	0	0	1.0	0.0	0.0	1.2367	50.8842	42.1171	MANE_inflated
ENST00000371614.2	KTI12		22	22	0	0	0	1.0	0.0	0.0	1.2367	51.4577	41.1911	MANE_inflated
ENST00000376560.8	PRR3		22	22	0	0	0	1.0	0.0	0.0	1.2367	51.4386	37.569	MANE_inflated
ENST00000641167.1	OR5P3	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2367	51.4505	41.2185	MANE_inflated
ENST00000359963.4	CCT8L2		22	22	0	0	0	1.0	0.0	0.0	1.2365	51.2469	40.7834	MANE_inflated
ENST00000367012.4	SERTAD4		22	14	8	0	0	0.636	0.364	0.0	1.2361	50.1104	36.0657	MANE_inflated
ENST00000651669.1	RPS27	ribosomal_protein_S	22	15	7	0	0	0.682	0.318	0.0	1.2361	51.2884	45.2919	MANE_inflated
ENST00000441259.2	PRF1		22	22	0	0	0	1.0	0.0	0.0	1.236	50.9434	41.2073	MANE_inflated
ENST00000313525.4	DNAJC25		22	22	0	0	0	1.0	0.0	0.0	1.2359	51.1137	37.3177	MANE_inflated
ENST00000371125.4	PRR32		22	22	0	0	0	1.0	0.0	0.0	1.2359	51.4518	41.6187	MANE_inflated
ENST00000400372.1	KRTAP10-5		22	22	0	0	0	1.0	0.0	0.0	1.2359	51.4564	41.2016	MANE_inflated
ENST00000366820.10	LEFTY2		22	22	0	0	0	1.0	0.0	0.0	1.2357	51.3164	42.4616	MANE_inflated
ENST00000376670.9	GATA1		22	22	0	0	0	1.0	0.0	0.0	1.2357	51.4549	40.9565	MANE_inflated
ENST00000973242.1	FBRSL1		22	22	0	0	0	1.0	0.0	0.0	1.2357	51.2581	41.7164	MANE_inflated
ENST00000218388.9	TIMP1		22	22	0	0	0	1.0	0.0	0.0	1.2355	51.4254	40.8202	MANE_inflated
ENST00000266058.9	SLIT1		22	22	0	0	0	1.0	0.0	0.0	1.2355	49.9044	31.6281	MANE_inflated
ENST00000271651.8	CTSK		22	22	0	0	0	1.0	0.0	0.0	1.2355	51.4569	37.509	MANE_inflated
ENST00000485511.6	PPP2R5D		22	22	0	0	0	1.0	0.0	0.0	1.2355	48.6178	35.5256	MANE_inflated
ENST00000371279.4	PARS2		22	22	0	0	0	1.0	0.0	0.0	1.2353	51.0222	41.0755	MANE_inflated
ENST00000184956.11	HEATR6		22	22	0	0	0	1.0	0.0	0.0	1.2351	50.0963	34.097	MANE_inflated
ENST00000307169.4	INSM2		22	22	0	0	0	1.0	0.0	0.0	1.2351	50.6783	40.7166	MANE_inflated
ENST00000371601.5	NPDC1		22	22	0	0	0	1.0	0.0	0.0	1.2351	51.455	39.6486	MANE_inflated
ENST00000367089.8	DYNLT1		22	17	4	0	1	0.773	0.182	0.045	1.235	51.4208	38.3388	MANE_inflated
ENST00000264167.11	AGPS		22	22	0	0	0	1.0	0.0	0.0	1.2349	50.4023	30.9888	MANE_inflated
ENST00000314011.9	ZNF436		22	22	0	0	0	1.0	0.0	0.0	1.2349	50.2451	40.5821	MANE_inflated
ENST00000379692.9	NDNF		22	22	0	0	0	1.0	0.0	0.0	1.2349	50.7349	41.5104	MANE_inflated
ENST00000329630.10	ZNF775		22	22	0	0	0	1.0	0.0	0.0	1.2346	51.1063	41.291	MANE_inflated
ENST00000326152.6	HSD11B2		22	22	0	0	0	1.0	0.0	0.0	1.2345	51.4314	42.5017	MANE_inflated
ENST00000368100.1	VSIG8		22	22	0	0	0	1.0	0.0	0.0	1.2342	51.4586	40.6067	MANE_inflated
ENST00000373025.7	PGC		22	22	0	0	0	1.0	0.0	0.0	1.2342	51.4535	36.3408	MANE_inflated
ENST00000397625.9	JMJD6		22	22	0	0	0	1.0	0.0	0.0	1.2342	51.9515	41.4791	MANE_inflated
ENST00000651166.2	SPEGNB		22	22	0	0	0	1.0	0.0	0.0	1.2342	51.4377	42.1534	MANE_inflated
ENST00000258648.7	MED4		22	22	0	0	0	1.0	0.0	0.0	1.2341	51.4425	36.1762	MANE_inflated
ENST00000391759.6	TFPT		22	21	1	0	0	0.955	0.045	0.0	1.2341	48.3991	39.5366	MANE_inflated
ENST00000600229.6	CRB3		22	17	5	0	0	0.773	0.227	0.0	1.234	51.4703	35.6805	MANE_inflated
ENST00000612501.2	PPP1R9B		22	22	0	0	0	1.0	0.0	0.0	1.2336	50.495	39.2482	MANE_inflated
ENST00000382082.4	KCNV2		22	22	0	0	0	1.0	0.0	0.0	1.2334	51.1519	41.3087	MANE_inflated
ENST00000445307.4	CLDN34		22	22	0	0	0	1.0	0.0	0.0	1.2334	51.4561	42.0925	MANE_inflated
ENST00000454355.7	SLC39A5		22	22	0	0	0	1.0	0.0	0.0	1.2334	50.9326	36.5874	MANE_inflated
ENST00000006053.7	CX3CL1		22	22	0	0	0	1.0	0.0	0.0	1.2332	50.5471	42.0358	MANE_inflated
ENST00000260641.10	ACTR2		22	22	0	0	0	1.0	0.0	0.0	1.2332	50.5393	37.139	MANE_inflated
ENST00000375882.7	CSNK2B		22	20	2	0	0	0.909	0.091	0.0	1.2332	51.4394	41.7532	MANE_inflated
ENST00000275517.8	CDCA5		22	22	0	0	0	1.0	0.0	0.0	1.233	51.0224	42.6861	MANE_inflated
ENST00000374704.8	CCNY		22	22	0	0	0	1.0	0.0	0.0	1.233	50.2214	37.6213	MANE_inflated
ENST00000393306.6	OSGIN1		22	22	0	0	0	1.0	0.0	0.0	1.2329	51.4712	41.9151	MANE_inflated
ENST00000597582.2	ZNF837		22	22	0	0	0	1.0	0.0	0.0	1.2329	51.4007	40.8658	MANE_inflated
ENST00000309546.8	LIME1		22	22	0	0	0	1.0	0.0	0.0	1.2327	51.4496	41.3742	MANE_inflated
ENST00000356815.4	HBM		22	21	1	0	0	0.955	0.045	0.0	1.2326	51.4052	41.258	MANE_inflated
ENST00000374276.4	SLC30A2		22	22	0	0	0	1.0	0.0	0.0	1.2326	50.6702	39.7537	MANE_inflated
ENST00000302097.3	ZNF280A		22	22	0	0	0	1.0	0.0	0.0	1.2325	51.1903	40.83	MANE_inflated
ENST00000378220.3	NYX		22	22	0	0	0	1.0	0.0	0.0	1.2325	50.9913	40.4505	MANE_inflated
ENST00000306268.8	FOXI1		22	22	0	0	0	1.0	0.0	0.0	1.2324	51.037	41.5763	MANE_inflated
ENST00000240687.2	TAS2R7		22	22	0	0	0	1.0	0.0	0.0	1.2323	51.4483	41.6273	MANE_inflated
ENST00000360840.9	MRPL37		22	22	0	0	0	1.0	0.0	0.0	1.2321	51.4552	40.1254	MANE_inflated
ENST00000442488.7	FEZF1		22	22	0	0	0	1.0	0.0	0.0	1.2321	51.0085	42.2883	MANE_inflated
ENST00000394705.3	GPR75		22	22	0	0	0	1.0	0.0	0.0	1.232	51.2396	40.8363	MANE_inflated
ENST00000380495.9	TLCD3B		22	22	0	0	0	1.0	0.0	0.0	1.2319	50.9445	42.5036	MANE_inflated
ENST00000545712.7	MMAB		22	18	4	0	0	0.818	0.182	0.0	1.2319	50.4195	20.8846	MANE_inflated
ENST00000374094.9	AGAP5		22	22	0	0	0	1.0	0.0	0.0	1.2318	51.2088	41.7043	MANE_inflated
ENST00000266254.12	TTLL1		22	22	0	0	0	1.0	0.0	0.0	1.2317	51.4579	37.1787	MANE_inflated
ENST00000338437.7	CA7		22	22	0	0	0	1.0	0.0	0.0	1.2317	51.4556	40.8242	MANE_inflated
ENST00000230050.4	RPS12	ribosomal_protein_S	22	16	6	0	0	0.727	0.273	0.0	1.2315	51.3771	43.3319	MANE_inflated
ENST00000261714.11	BLMH		22	22	0	0	0	1.0	0.0	0.0	1.2315	51.1278	35.2725	MANE_inflated
ENST00000372586.4	DOLK		22	22	0	0	0	1.0	0.0	0.0	1.2315	51.2336	40.8428	MANE_inflated
ENST00000377526.4	AUP1		22	22	0	0	0	1.0	0.0	0.0	1.2315	51.4548	34.2784	MANE_inflated
ENST00000512596.6	TRIM60		22	22	0	0	0	1.0	0.0	0.0	1.2315	51.4235	41.0778	MANE_inflated
ENST00000273905.7	SLC10A6		22	22	0	0	0	1.0	0.0	0.0	1.2314	51.4568	41.8329	MANE_inflated
ENST00000303809.7	ZNF296		22	22	0	0	0	1.0	0.0	0.0	1.2314	51.4569	41.8301	MANE_inflated
ENST00000357849.9	COPS5		22	22	0	0	0	1.0	0.0	0.0	1.2313	51.4523	39.3488	MANE_inflated
ENST00000261479.9	PSMA6		22	22	0	0	0	1.0	0.0	0.0	1.2312	51.4459	38.5243	MANE_inflated
ENST00000357632.7	CCR9		22	22	0	0	0	1.0	0.0	0.0	1.2312	50.9157	40.8299	MANE_inflated
ENST00000300504.7	TBC1D21		22	22	0	0	0	1.0	0.0	0.0	1.2311	52.9158	37.3647	MANE_inflated
ENST00000344519.10	ZNF66		22	22	0	0	0	1.0	0.0	0.0	1.2311	50.2272	42.1574	MANE_inflated
ENST00000215917.11	SRRD		22	19	3	0	0	0.864	0.136	0.0	1.231	51.4671	21.3007	MANE_inflated
ENST00000217893.10	TAF9		22	22	0	0	0	1.0	0.0	0.0	1.231	51.472	41.8867	MANE_inflated
ENST00000300961.10	JSRP1		22	22	0	0	0	1.0	0.0	0.0	1.231	51.4492	40.3394	MANE_inflated
ENST00000323684.4	CBLL2		22	22	0	0	0	1.0	0.0	0.0	1.2309	51.456	41.2957	MANE_inflated
ENST00000254436.8	TRIM21		22	22	0	0	0	1.0	0.0	0.0	1.2308	51.0306	41.8481	MANE_inflated
ENST00000358951.7	RAB3GAP2		22	22	0	0	0	1.0	0.0	0.0	1.2308	50.1163	31.4132	MANE_inflated
ENST00000297205.7	STEAP1		22	22	0	0	0	1.0	0.0	0.0	1.2306	50.2467	40.0939	MANE_inflated
ENST00000314520.6	MKRN3		22	22	0	0	0	1.0	0.0	0.0	1.2306	50.9785	40.9361	MANE_inflated
ENST00000369306.8	PEX11B		22	22	0	0	0	1.0	0.0	0.0	1.2306	51.4679	42.3886	MANE_inflated
ENST00000592588.7	RPS15	ribosomal_protein_S	22	22	0	0	0	1.0	0.0	0.0	1.2306	51.4049	40.4455	MANE_inflated
ENST00000327141.9	TLE5		22	19	3	0	0	0.864	0.136	0.0	1.2305	51.371	41.8019	MANE_inflated
ENST00000306071.7	CHRNB1		22	22	0	0	0	1.0	0.0	0.0	1.2304	51.0554	35.3055	MANE_inflated
ENST00000308683.3	ZNF622		22	22	0	0	0	1.0	0.0	0.0	1.2304	51.4691	41.749	MANE_inflated
ENST00000601382.3	RNF225		22	22	0	0	0	1.0	0.0	0.0	1.2303	51.4544	41.2963	MANE_inflated
ENST00000366903.8	HLX		22	22	0	0	0	1.0	0.0	0.0	1.2302	51.1489	42.1898	MANE_inflated
ENST00000266483.7	ALG10		22	22	0	0	0	1.0	0.0	0.0	1.2301	50.2934	42.0266	MANE_inflated
ENST00000373031.5	TNMD		22	22	0	0	0	1.0	0.0	0.0	1.23	51.4506	40.0554	MANE_inflated
ENST00000374115.5	SLC18A3		22	22	0	0	0	1.0	0.0	0.0	1.2299	50.9507	40.8495	MANE_inflated
ENST00000316375.3	C11orf42		22	22	0	0	0	1.0	0.0	0.0	1.2298	51.4719	41.9023	MANE_inflated
ENST00000376387.5	TM9SF2		22	22	0	0	0	1.0	0.0	0.0	1.2298	50.7084	33.5714	MANE_inflated
ENST00000264025.8	NECTIN1		22	22	0	0	0	1.0	0.0	0.0	1.2297	50.0383	42.0034	MANE_inflated
ENST00000323699.9	DEGS1		22	22	0	0	0	1.0	0.0	0.0	1.2297	51.3123	42.6787	MANE_inflated
ENST00000248958.5	SDF2L1		22	22	0	0	0	1.0	0.0	0.0	1.2296	51.4687	42.9802	MANE_inflated
ENST00000316333.9	UNCX		22	22	0	0	0	1.0	0.0	0.0	1.2296	51.2547	41.7537	MANE_inflated
ENST00000408890.6	POM121L12		22	22	0	0	0	1.0	0.0	0.0	1.2296	51.4523	41.3315	MANE_inflated
ENST00000270235.11	NTN5		22	22	0	0	0	1.0	0.0	0.0	1.2294	51.4589	41.2417	MANE_inflated
ENST00000374843.9	HLA-DMA	HLA	22	22	0	0	0	1.0	0.0	0.0	1.2293	51.4481	42.2612	MANE_inflated
ENST00000451717.6	RAI2		22	22	0	0	0	1.0	0.0	0.0	1.2293	51.1562	40.8692	MANE_inflated
ENST00000292330.3	PPP1R35		22	22	0	0	0	1.0	0.0	0.0	1.2292	51.455	42.6341	MANE_inflated
ENST00000392051.4	LGALS16		22	17	5	0	0	0.773	0.227	0.0	1.2291	51.4015	44.9228	MANE_inflated
ENST00000621093.5	POLR2J3		22	14	8	0	0	0.636	0.364	0.0	1.2291	48.3922	43.5129	MANE_inflated
ENST00000243786.3	INHA		22	22	0	0	0	1.0	0.0	0.0	1.229	51.4532	41.7576	MANE_inflated
ENST00000373116.6	MRPS15		22	22	0	0	0	1.0	0.0	0.0	1.229	51.4414	37.7632	MANE_inflated
ENST00000295589.4	CCKAR		22	22	0	0	0	1.0	0.0	0.0	1.2289	51.4697	42.5652	MANE_inflated
ENST00000354250.7	NDUFV3		22	22	0	0	0	1.0	0.0	0.0	1.2289	50.0438	24.9533	MANE_inflated
ENST00000370597.8	CRTAC1		22	22	0	0	0	1.0	0.0	0.0	1.2288	51.0669	36.9253	MANE_inflated
ENST00000298288.11	LRR1		22	22	0	0	0	1.0	0.0	0.0	1.2287	51.4664	42.0481	MANE_inflated
ENST00000374741.4	OXLD1		22	17	5	0	0	0.773	0.227	0.0	1.2287	51.462	43.5556	MANE_inflated
ENST00000438763.7	HLA-DOB	HLA	22	22	0	0	0	1.0	0.0	0.0	1.2286	51.4528	41.2907	MANE_inflated
ENST00000268766.11	NEK8		22	22	0	0	0	1.0	0.0	0.0	1.2285	50.6197	32.8886	MANE_inflated
ENST00000281437.6	BARX2		22	22	0	0	0	1.0	0.0	0.0	1.2285	51.4139	43.8406	MANE_inflated
ENST00000297524.8	SLC7A13		22	22	0	0	0	1.0	0.0	0.0	1.2285	51.4436	42.0915	MANE_inflated
ENST00000311485.8	RAG2		22	22	0	0	0	1.0	0.0	0.0	1.2285	50.999	40.8792	MANE_inflated
ENST00000396056.7	ZNF35		22	22	0	0	0	1.0	0.0	0.0	1.2285	50.8556	41.7741	MANE_inflated
ENST00000043402.8	RTN4R		22	22	0	0	0	1.0	0.0	0.0	1.2284	51.3852	40.7975	MANE_inflated
ENST00000221494.10	SF3A2		22	22	0	0	0	1.0	0.0	0.0	1.2282	51.4567	37.3257	MANE_inflated
ENST00000375222.4	C20orf144		22	22	0	0	0	1.0	0.0	0.0	1.2281	51.442	41.9409	MANE_inflated
ENST00000217420.2	SLC32A1		22	22	0	0	0	1.0	0.0	0.0	1.2279	50.8809	41.3417	MANE_inflated
ENST00000303210.9	GNB2		22	22	0	0	0	1.0	0.0	0.0	1.2279	51.4573	39.1883	MANE_inflated
ENST00000330862.4	TMEM89		22	22	0	0	0	1.0	0.0	0.0	1.2279	51.4544	42.2403	MANE_inflated
ENST00000375156.4	FKBPL		22	22	0	0	0	1.0	0.0	0.0	1.2279	51.4531	41.5684	MANE_inflated
ENST00000548523.6	C19orf67		22	22	0	0	0	1.0	0.0	0.0	1.2279	51.4546	41.9543	MANE_inflated
ENST00000587848.3	ANKRD62		22	22	0	0	0	1.0	0.0	0.0	1.2279	50.0719	37.9003	MANE_inflated
ENST00000321358.12	YBX1		22	22	0	0	0	1.0	0.0	0.0	1.2278	50.8796	23.8924	MANE_inflated
ENST00000427924.5	FGL1		22	22	0	0	0	1.0	0.0	0.0	1.2278	51.4513	39.079	MANE_inflated
ENST00000641090.1	OR13C3	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2277	51.4485	41.9391	MANE_inflated
ENST00000221797.5	LGALS13		22	19	3	0	0	0.864	0.136	0.0	1.2275	51.4005	43.9066	MANE_inflated
ENST00000261652.7	TNFRSF13B		22	22	0	0	0	1.0	0.0	0.0	1.2275	51.4765	42.2176	MANE_inflated
ENST00000270560.4	TM4SF5		22	22	0	0	0	1.0	0.0	0.0	1.2275	51.4188	39.9901	MANE_inflated
ENST00000373359.4	MAGEE2		22	22	0	0	0	1.0	0.0	0.0	1.2273	51.0666	40.8929	MANE_inflated
ENST00000396423.4	HNF4G		22	22	0	0	0	1.0	0.0	0.0	1.2273	50.4931	36.3552	MANE_inflated
ENST00000512805.6	RACK1		22	22	0	0	0	1.0	0.0	0.0	1.2271	51.4492	37.4513	MANE_inflated
ENST00000326303.5	ACOT4		22	22	0	0	0	1.0	0.0	0.0	1.227	51.4631	42.0763	MANE_inflated
ENST00000343684.4	NKAPL		22	22	0	0	0	1.0	0.0	0.0	1.2269	51.4572	41.3999	MANE_inflated
ENST00000304337.3	TIGD4		22	22	0	0	0	1.0	0.0	0.0	1.2268	50.9642	40.9316	MANE_inflated
ENST00000371149.8	APCDD1L		22	22	0	0	0	1.0	0.0	0.0	1.2268	50.3792	42.103	MANE_inflated
ENST00000652304.1	MIP		22	22	0	0	0	1.0	0.0	0.0	1.2267	50.8916	39.7995	MANE_inflated
ENST00000332296.7	PRAMEF1		22	22	0	0	0	1.0	0.0	0.0	1.2266	51.1834	42.0667	MANE_inflated
ENST00000379453.6	ADRA1D		22	22	0	0	0	1.0	0.0	0.0	1.2266	50.681	41.1204	MANE_inflated
ENST00000562295.3	GOLGA8S		22	22	0	0	0	1.0	0.0	0.0	1.2266	49.9745	31.7643	MANE_inflated
ENST00000397911.5	KRTAP10-9		22	22	0	0	0	1.0	0.0	0.0	1.2263	51.4626	42.2771	MANE_inflated
ENST00000002165.11	FUCA2		22	22	0	0	0	1.0	0.0	0.0	1.2262	51.1861	40.185	MANE_inflated
ENST00000373231.9	KCNK17		22	22	0	0	0	1.0	0.0	0.0	1.2262	51.4784	42.4333	MANE_inflated
ENST00000374259.8	FOXO4		22	22	0	0	0	1.0	0.0	0.0	1.2262	50.4275	41.2704	MANE_inflated
ENST00000333845.11	EGFL8		22	22	0	0	0	1.0	0.0	0.0	1.226	51.4524	38.0048	MANE_inflated
ENST00000334047.12	F3		22	22	0	0	0	1.0	0.0	0.0	1.226	51.1557	42.7223	MANE_inflated
ENST00000366621.8	KCNK1		22	22	0	0	0	1.0	0.0	0.0	1.226	51.2836	42.4096	MANE_inflated
ENST00000247271.5	OMG		22	22	0	0	0	1.0	0.0	0.0	1.2258	51.4549	41.2353	MANE_inflated
ENST00000272134.5	LEFTY1		22	22	0	0	0	1.0	0.0	0.0	1.2258	51.4676	42.4616	MANE_inflated
ENST00000374272.4	TRIM63		22	22	0	0	0	1.0	0.0	0.0	1.2256	51.1006	38.1301	MANE_inflated
ENST00000639810.3	THSD8		22	19	3	0	0	0.864	0.136	0.0	1.2256	51.3931	44.3342	MANE_inflated
ENST00000625019.3	PRAMEF13		22	22	0	0	0	1.0	0.0	0.0	1.2255	51.1043	42.0381	MANE_inflated
ENST00000299022.10	LIPC		22	22	0	0	0	1.0	0.0	0.0	1.2254	51.0159	36.361	MANE_inflated
ENST00000393381.3	HPF1		22	22	0	0	0	1.0	0.0	0.0	1.2254	51.4509	37.2706	MANE_inflated
ENST00000446461.2	IQCF5		22	22	0	0	0	1.0	0.0	0.0	1.2253	51.445	45.1074	MANE_inflated
ENST00000368318.5	RXFP4		22	22	0	0	0	1.0	0.0	0.0	1.2252	51.4547	41.517	MANE_inflated
ENST00000374656.5	RING1		22	22	0	0	0	1.0	0.0	0.0	1.2251	51.458	41.1609	MANE_inflated
ENST00000340042.2	GLI4		22	22	0	0	0	1.0	0.0	0.0	1.225	51.4755	42.1852	MANE_inflated
ENST00000357771.5	GJA9		22	22	0	0	0	1.0	0.0	0.0	1.225	51.0791	40.9209	MANE_inflated
ENST00000221486.6	RNASEH2A		22	22	0	0	0	1.0	0.0	0.0	1.2249	51.4498	39.1083	MANE_inflated
ENST00000611028.3	FOLR3		22	22	0	0	0	1.0	0.0	0.0	1.2249	51.4333	40.3623	MANE_inflated
ENST00000422670.7	KCNK4		22	22	0	0	0	1.0	0.0	0.0	1.2247	51.4587	41.5737	MANE_inflated
ENST00000255262.4	NMUR2		22	22	0	0	0	1.0	0.0	0.0	1.2246	51.3235	42.647	MANE_inflated
ENST00000380392.4	C2CD4B		22	22	0	0	0	1.0	0.0	0.0	1.2246	51.4562	41.4246	MANE_inflated
ENST00000368029.4	ITLN2		22	22	0	0	0	1.0	0.0	0.0	1.2245	51.4498	37.2551	MANE_inflated
ENST00000368141.5	MNDA		22	22	0	0	0	1.0	0.0	0.0	1.2245	51.4578	40.5125	MANE_inflated
ENST00000369937.5	CUEDC2		22	22	0	0	0	1.0	0.0	0.0	1.2245	51.4484	36.7925	MANE_inflated
ENST00000609686.4	GRIN2B		22	14	8	0	0	0.636	0.364	0.0	1.2245	49.5084	29.922	MANE_inflated
ENST00000269159.8	IMPA2		22	22	0	0	0	1.0	0.0	0.0	1.2244	51.4547	40.3452	MANE_inflated
ENST00000342868.7	BTNL3		22	22	0	0	0	1.0	0.0	0.0	1.2244	49.4336	39.9735	MANE_inflated
ENST00000304502.5	CRYGA		22	22	0	0	0	1.0	0.0	0.0	1.2243	51.4603	43.4992	MANE_inflated
ENST00000378661.4	OXER1		22	22	0	0	0	1.0	0.0	0.0	1.2243	51.4569	41.49	MANE_inflated
ENST00000407426.8	WDR43		22	22	0	0	0	1.0	0.0	0.0	1.2242	50.6878	31.8089	MANE_inflated
ENST00000339176.8	NRN1L		22	22	0	0	0	1.0	0.0	0.0	1.2241	51.4608	42.4837	MANE_inflated
ENST00000234831.10	TMEM59		22	16	0	0	6	0.727	0.0	0.273	1.2239	50.0009	10.8373	MANE_inflated
ENST00000354287.5	FBXO2		22	22	0	0	0	1.0	0.0	0.0	1.2239	51.4522	41.2417	MANE_inflated
ENST00000249284.3	TAS2R16		22	22	0	0	0	1.0	0.0	0.0	1.2237	51.4562	41.9014	MANE_inflated
ENST00000378339.7	REEP2		22	22	0	0	0	1.0	0.0	0.0	1.2237	51.339	41.0037	MANE_inflated
ENST00000547270.1	TAS2R38		22	22	0	0	0	1.0	0.0	0.0	1.2237	51.4493	41.733	MANE_inflated
ENST00000623882.4	CERS1		22	14	8	0	0	0.636	0.364	0.0	1.2237	51.1258	41.7608	MANE_inflated
ENST00000636362.1	ERAS		22	22	0	0	0	1.0	0.0	0.0	1.2236	51.4688	43.2096	MANE_inflated
ENST00000290219.11	IFNGR2		22	22	0	0	0	1.0	0.0	0.0	1.2235	51.6581	41.4143	MANE_inflated
ENST00000366425.4	GP1BB		22	22	0	0	0	1.0	0.0	0.0	1.2235	51.4549	42.5828	MANE_inflated
ENST00000288025.4	TMED6		22	22	0	0	0	1.0	0.0	0.0	1.2233	51.4532	42.3465	MANE_inflated
ENST00000322893.12	KCNH5		22	22	0	0	0	1.0	0.0	0.0	1.2232	49.7404	38.9932	MANE_inflated
ENST00000377938.4	GKN1		22	21	1	0	0	0.955	0.045	0.0	1.2229	51.4236	40.7634	MANE_inflated
ENST00000247879.2	TAS2R3		22	22	0	0	0	1.0	0.0	0.0	1.2228	51.4484	41.7426	MANE_inflated
ENST00000326427.11	ITM2C		22	22	0	0	0	1.0	0.0	0.0	1.2228	51.3837	42.6113	MANE_inflated
ENST00000372829.8	ARMCX1		22	22	0	0	0	1.0	0.0	0.0	1.2228	51.2474	41.1575	MANE_inflated
ENST00000308027.7	SLC16A13		22	22	0	0	0	1.0	0.0	0.0	1.2227	51.4566	42.5859	MANE_inflated
ENST00000394636.9	IRX5		22	22	0	0	0	1.0	0.0	0.0	1.2226	51.0035	42.01	MANE_inflated
ENST00000311181.5	B4GAT1		22	22	0	0	0	1.0	0.0	0.0	1.2225	51.325	41.8073	MANE_inflated
ENST00000316249.4	KCNG2		22	22	0	0	0	1.0	0.0	0.0	1.2224	51.4257	41.5716	MANE_inflated
ENST00000330927.5	EVI2B		22	22	0	0	0	1.0	0.0	0.0	1.2224	51.3879	41.1964	MANE_inflated
ENST00000392589.6	WASF1		22	22	0	0	0	1.0	0.0	0.0	1.2224	50.8668	38.9402	MANE_inflated
ENST00000375978.5	FOXS1		22	22	0	0	0	1.0	0.0	0.0	1.2223	51.4524	41.6462	MANE_inflated
ENST00000218008.8	ATP1B4		22	21	0	0	1	0.955	0.0	0.045	1.2222	50.227	10.7905	MANE_inflated
ENST00000304936.4	OR2C1	olfactory_receptor	22	22	0	0	0	1.0	0.0	0.0	1.2222	51.4543	41.5327	MANE_inflated
ENST00000307584.6	CAVIN4		22	22	0	0	0	1.0	0.0	0.0	1.2222	50.6043	41.7921	MANE_inflated
ENST00000311170.5	VN1R4		22	22	0	0	0	1.0	0.0	0.0	1.2222	51.4577	41.8043	MANE_inflated
ENST00000374940.4	HLA-DQA2	HLA	22	22	0	0	0	1.0	0.0	0.0	1.2222	51.8718	47.7369	MANE_inflated
